,neighborhood,post title,URL,price,longitude,latitude
4817, (South Loop),"WOOD BEAMED 1 BEDROOM LOFT AVAILABLE, FIREPLACE, LAUNDRY IN UNIT",https://chicago.craigslist.org/chc/apa/d/chicago-wood-beamed-1-bedroom-loft/7074142997.html,1850,-87.63256,41.87293
4818, (Chicago - South Loop),BRAND NEW Printer's Row Studio! Walk Everywhere! Won't Last!,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-printers-row-studio/7083760602.html,1542,-87.633476,41.872755
4819, (Chicago - South Loop),"South Loop Convertible! South Loops newest area, washer/dryer, rooftop",https://chicago.craigslist.org/chc/apa/d/chicago-south-loop-convertible-south/7070543870.html,1689,-87.63397,41.872498
4820, (Chicago - River North),VIEWS FROM SKYSCRAPER ! BEST PRICE! AVAILABLE NOW!!,https://chicago.craigslist.org/chc/apa/d/chicago-views-from-skyscraper-best/7084307929.html,1755,-87.632463,41.884529
4821, (Loop),"Loft 1 bed, W/D In-Unit, exposed brick, Heat INCL",https://chicago.craigslist.org/chc/apa/d/chicago-loft-1-bed-d-in-unit-exposed/7075933959.html,1725,-87.62797,41.883238
4822, (Chicago),Studio in heart of the loop!,https://chicago.craigslist.org/chc/apa/d/chicago-studio-in-heart-of-the-loop/7077160392.html,1700,-87.63371,41.884541
4823, (Chicago),Convertible in the heart of the Loop!!,https://chicago.craigslist.org/chc/apa/d/chicago-convertible-in-the-heart-of-the/7077178288.html,1715,-87.63371,41.884541
4824, (Chicago),One bed One bath in the heart of the Loop !!,https://chicago.craigslist.org/chc/apa/d/chicago-one-bed-one-bath-in-the-heart/7077183270.html,2160,-87.63371,41.884541
4825, (Loop),Heart of the LOOP! InUnit Laundry! Available NOW!,https://chicago.craigslist.org/chc/apa/d/chicago-heart-of-the-loop-inunit/7079760644.html,1750,-87.627508,41.882966
4826," (Loop, Wacker, River Walk, Clark/Lake, Daley Center)",Get $1000!  Loop Convertible - Available NOW!  035,https://chicago.craigslist.org/chc/apa/d/chicago-get-1000-loop-convertible/7068119508.html,1765,-87.634007,41.884544
4827, (Chicago - The Loop),"Boutique Loop Convertible - Washer/Dryer, Indoor Pool, Gym.",https://chicago.craigslist.org/chc/apa/d/chicago-boutique-loop-convertible/7069598977.html,1700,-87.634007,41.884544
4828, (Chicago - The Loop),"Playful JR 1 BED in The Loop with W/D IN UNIT, indoor pool, club room",https://chicago.craigslist.org/chc/apa/d/chicago-playful-jr-1-bed-in-the-loop/7080268523.html,1653,-87.634007,41.884544
4829, (LOOP / RIVER NORTH),"GREAT LOOP 1 BED / 1 BATH – HWD, GRANITE, W/D",https://chicago.craigslist.org/chc/apa/d/chicago-great-loop-1-bed-1-bath-hwd/7080693056.html,2040,-87.634007,41.884544
4830, (LOOP / RIVER NORTH),"GREAT LOOP CONVERTIBLE – HWD, GRANITE, W/D",https://chicago.craigslist.org/chc/apa/d/chicago-great-loop-convertible-hwd/7080693444.html,1855,-87.634007,41.884544
4831, (West Loop),"WEST LOOP LOFT-1Bd + DEN, 1.5 Ba, parking",https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-loft-1bd-den-15-ba/7083700053.html,2200,-87.640944,41.876783
4832," (Loop, Wacker, River Walk, Clark/Lake, Daley Center)",Get $1000!  Loop 1BD+Den/1BA - Available NOW! 035,https://chicago.craigslist.org/chc/apa/d/chicago-get-1000-loop-1bdden-1ba/7068123947.html,2370,-87.631007,41.88453
4833," (Loop, Wacker, River Walk, Clark/Lake, Daley Center)",Get $1000!  Loop 2BD/2BA - Available NOW! 035,https://chicago.craigslist.org/chc/apa/d/chicago-get-1000-loop-2bd-2ba-available/7068124403.html,2840,-87.631007,41.88453
4834, (Chicago - South Loop),"Eco-conscious Printer's Row 1 bed-W/D in Unit, HW fl, Grassy Dog Run",https://chicago.craigslist.org/chc/apa/d/chicago-eco-conscious-printers-row-1/7068708602.html,2070,-87.63294,41.872141
4835, (Printers Row),"***GET 1 MONTH FREE*** - 1 BD, Laundry In-unit, Pet Friendly",https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-1-bd-laundry/7081925752.html,2180,-87.63355,41.872131
4836, (Chicago - South Loop),"Awesome Luxury 1 Bed in South Loop! W/D in-unit, Hardwood!",https://chicago.craigslist.org/chc/apa/d/chicago-awesome-luxury-1-bed-in-south/7068291232.html,1921,-87.632575,41.872093
4837, (Chicago - West Loop),"Convertible In West Loop, Separate Bedroom, Large Living Room, 90/94!",https://chicago.craigslist.org/chc/apa/d/chicago-convertible-in-west-loop/7069791588.html,1545,-87.640353,41.881822
4838, (Chicago - South Loop),"Brand new 1/1 in South Loop! In-unit W/D, H/W,SS! Next to River!",https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-1-1-in-south-loop-in/7081445651.html,1999,-87.633562,41.872069
4839," (Printers Row, Financial District, LaSalle Metra, South Loop)",Printers Row Studio - Available 4/19!  013,https://chicago.craigslist.org/chc/apa/d/chicago-printers-row-studio-available/7066380001.html,1553,-87.630654,41.87224
4840," (Printers Row, South Loop, financial dist)",Printers Row 1BD/1BA - Available MARCH!  013,https://chicago.craigslist.org/chc/apa/d/chicago-printers-row-1bd-1ba-available/7066381124.html,2095,-87.630654,41.87224
4841, (SOUTH LOOP/DOWNTOWN),SOUTH LOOP’S NEWER CONVERTIBLE – W/D IN UNIT,https://chicago.craigslist.org/chc/apa/d/chicago-south-loops-newer-convertible-d/7066938511.html,2007,-87.630654,41.87224
4842, (SOUTH LOOP/DOWNTOWN),SOUTH LOOP’S NEWER CONVERTIBLE – W/D IN UNIT,https://chicago.craigslist.org/chc/apa/d/chicago-south-loops-newer-convertible-d/7066939547.html,1741,-87.630654,41.87224
4843, (Chicago - South Loop),"Charming Convertible -- W/D, Balcony, Gym, Pool....",https://chicago.craigslist.org/chc/apa/d/chicago-charming-convertible-d-balcony/7068990834.html,1739,-87.630654,41.87224
4844," (Printers Row, South Loop, Financial District, DePaul, John M)",Printers Row 1BD/1BA with Balcony - Available NOW! 091,https://chicago.craigslist.org/chc/apa/d/chicago-printers-row-1bd-1ba-with/7081320366.html,2274,-87.630654,41.87224
4845," (Printers Row, Financial District, South Loop, Roosevelt Coll)",Printers Row 1BD+Den/1BA - Available NOW! 091,https://chicago.craigslist.org/chc/apa/d/chicago-printers-row-1bdden-1ba/7081321759.html,2493,-87.630654,41.87224
4846," (Printers Row, South Loop, Financial Dist)",Printers Row 1BD/1BA - Available NOW! 014,https://chicago.craigslist.org/chc/apa/d/chicago-printers-row-1bd-1ba-available/7082662300.html,2090,-87.630654,41.87224
4847, (Chicago - South Loop),"Charming Convertible -- W/D, Balcony, Gym, Pool....",https://chicago.craigslist.org/chc/apa/d/chicago-charming-convertible-d-balcony/7082868852.html,1737,-87.630654,41.87224
4848, (West Loop),1 bedroom Condo with Parking,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-condo-with-parking/7082348190.html,2000,-87.641745,41.878732
4849, (West Loop),Chic 1BR / 1BA Next to Union Station with Parking and in-unit W/D,https://chicago.craigslist.org/chc/apa/d/chicago-chic-1br-1ba-next-to-union/7084772704.html,1900,-87.641745,41.878732
4850," (Printers Row, Financial District, South Loop, Roosevelt Coll)",Printers Row Convertible - Available 3/28!  013,https://chicago.craigslist.org/chc/apa/d/chicago-printers-row-convertible/7066380642.html,1774,-87.630634,41.872131
4851, (SOUTH LOOP/DOWNTOWN),SOUTH LOOP’S NEWER ONE BEDROOM PLUS DEN – W/D IN UNIT,https://chicago.craigslist.org/chc/apa/d/chicago-south-loops-newer-one-bedroom/7066941953.html,2450,-87.630634,41.872131
4852," (Printers Row, Financial District, South Loop, Roosevelt Coll)",Printers Row Convertible - Available NOW! 091,https://chicago.craigslist.org/chc/apa/d/chicago-printers-row-convertible/7081319198.html,1754,-87.630634,41.872131
4853," (Printers Row, Financial District, LaSalle Metra, South Loop)",Printers Row 1BD/1.5BA - Available NOW! 014,https://chicago.craigslist.org/chc/apa/d/chicago-printers-row-1bd-15ba-available/7082671331.html,2260,-87.630634,41.872131
4854, (Chicago - South Loop),"Dont miss this steal! South Loop Studio, washer/dryer, treat yourself!",https://chicago.craigslist.org/chc/apa/d/chicago-dont-miss-this-steal-south-loop/7069268255.html,1575,-87.632725,41.871892
4855, (Chicago - South Loop),NOTHING AS SPECIAL AS THIS IN SOUTH LOOP! AVAILABLE NOW!,https://chicago.craigslist.org/chc/apa/d/chicago-nothing-as-special-as-this-in/7074810020.html,1729,-87.624284,41.877031
4856, (West Loop Gate),West Loop 1BR 1BA Apartment for Rent,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-1br-1ba-apartment-for/7071182811.html,1750,-87.640958,41.875401
4857, (The Loop),"Furnished, Chic Loop 1BR w/ Gym, Pool, W/D, by Theaters",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-chic-loop-1br-gym/7077526071.html,2990,-87.628789,41.884529
4858, (Chicago - South Loop),"Live in Exceptional Luxury! CONVERTIBLE w Dream Designer Finishes, W/D",https://chicago.craigslist.org/chc/apa/d/chicago-live-in-exceptional-luxury/7066703563.html,1808,-87.627552,41.873033
4859, (Chicago - South Loop),"Live in Exceptional Luxury! 1BED/1 BA w Dream Designer Finishes, W/D",https://chicago.craigslist.org/chc/apa/d/chicago-live-in-exceptional-luxury-1bed/7066725157.html,2071,-87.627552,41.873033
4860, (1 E Balbo Dr),Studio for rent in the South Loop near Printer's Row,https://chicago.craigslist.org/chc/apa/d/studio-for-rent-in-the-south-loop-near/7073080789.html,,-87.627552,41.873033
4861," (Printers Row, South Loop, Financial Dist)",Get 1 Month FREE!  Printers Row 1BD/1BA - Available NOW!  146,https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-printers-row/7084511035.html,1965,-87.627552,41.873033
4862, (West Loop),"$1,300/1br in a 2br West Loop apt",https://chicago.craigslist.org/chc/apa/d/chicago-br-in-2br-west-loop-apt/7079529968.html,1300,-87.642306,41.879875
4863, (West Loop_Union Station_Ogilvie Station_Loop_Downtown),Short Term_Washer Dryer_Loop_Furnished,https://chicago.craigslist.org/chc/apa/d/chicago-short-termwasher/7082434324.html,1800,-87.64193,41.881195
4864, (Chicago - South Loop),"Perfect Printer's Row Location! Convertible, balcony, washer/dryer",https://chicago.craigslist.org/chc/apa/d/chicago-perfect-printers-row-location/7073578901.html,1745,-87.631052,41.871331
4865, (The Loop),"Furnished, Modern 1BR in The Loop w/ Gym, near the Riverwalk",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-modern-1br-in-the/7077516375.html,2790,-87.634246,41.885896
4866, (South Loop),"0 Bed/1 Bath, WAIVED ADMIN FEE, limited availability",https://chicago.craigslist.org/chc/apa/d/chicago-0-bed-1-bath-waived-admin-fee/7068520464.html,1655,-87.630596,41.871011
4867, (South Loop),"Private Balconies, Large Floor Plan, WAIVED ADMIN FEE",https://chicago.craigslist.org/chc/apa/d/chicago-private-balconies-large-floor/7069028223.html,1915,-87.630596,41.871011
4868, (South Loop),"0 Bed /1 Bath, Private Balconies, Waived Admin Fee, Updated Amenities!",https://chicago.craigslist.org/chc/apa/d/chicago-0-bed-1-bath-private-balconies/7069690422.html,1653,-87.630596,41.871011
4869, (South Loop),"Floor to Ceiling Windows, Large walk-in closets, WAIVED Admin Fee",https://chicago.craigslist.org/chc/apa/d/chicago-floor-to-ceiling-windows-large/7070401630.html,1915,-87.630596,41.871011
4870, (South Loop),"Wi-Fi throughout amenity areas, Private balconies, Waived Admin Fee",https://chicago.craigslist.org/chc/apa/d/chicago-wi-fi-throughout-amenity-areas/7070991139.html,1552,-87.630596,41.871011
4871, (South Loop),"Floor-to-Ceiling Windows, Private balconies, Waived Admin Fee",https://chicago.craigslist.org/chc/apa/d/chicago-floor-to-ceiling-windows/7072758058.html,1737,-87.630596,41.871011
4872, (South Loop),"1 BD and 1BA, Large walk-in closets, 24-hour doorman, WAIVED ADMIN FEE",https://chicago.craigslist.org/chc/apa/d/chicago-1-bd-and-1ba-large-walk-in/7072893207.html,2095,-87.630596,41.871011
4873, (South Loop),"0 Bed /1 Bath, Upgraded Amenities, Open Floor Plans, Waived Admin Fee",https://chicago.craigslist.org/chc/apa/d/chicago-0-bed-1-bath-upgraded-amenities/7073333855.html,1534,-87.630596,41.871011
4874, (South Loop),0 bdrm + 1 bath - Floor to Ceiling Windows - WAIVED ADMIN FEE,https://chicago.craigslist.org/chc/apa/d/chicago-0-bdrm-1-bath-floor-to-ceiling/7074243268.html,1752,-87.630596,41.871011
4875, (South Loop),"Studio, Rooftop sundeck with outdoor fireplace,*Current Special",https://chicago.craigslist.org/chc/apa/d/chicago-studio-rooftop-sundeck-with/7074866286.html,1534,-87.630596,41.871011
4876, (South Loop),"Conference room, Bike storage room, Waived Admin Fee",https://chicago.craigslist.org/chc/apa/d/chicago-conference-room-bike-storage/7075300462.html,2011,-87.630596,41.871011
4877, (South Loop),"Business Center, Conference Room, 24-hour doorman, Waived Admin Fee",https://chicago.craigslist.org/chc/apa/d/chicago-business-center-conference-room/7075452114.html,1534,-87.630596,41.871011
4878, (South Loop),"Floor-to-Ceiling Windows, 24-hour doorman, Waived Admin Fee",https://chicago.craigslist.org/chc/apa/d/chicago-floor-to-ceiling-windows-24/7075507317.html,2011,-87.630596,41.871011
4879, (South Loop),"Pet-friendly building with dog run, Conference room, 24-hour doorman",https://chicago.craigslist.org/chc/apa/d/chicago-pet-friendly-building-with-dog/7077243672.html,2011,-87.630596,41.871011
4880, (South Loop),"Floor-to-Ceiling Windows, LEED Certified community, Waived Admin Fee",https://chicago.craigslist.org/chc/apa/d/chicago-floor-to-ceiling-windows-leed/7077283744.html,1534,-87.630596,41.871011
4881, (South Loop),"Rooftop sundeck with outdoor fireplace, Organic Garden, Waived Admin",https://chicago.craigslist.org/chc/apa/d/chicago-rooftop-sundeck-with-outdoor/7077821431.html,2011,-87.630596,41.871011
4882, (South Loop),"Studio - 24 hour fitness, FREE Starbuck's Coffee, Waived Admin",https://chicago.craigslist.org/chc/apa/d/chicago-studio-24-hour-fitness-free/7077958211.html,1534,-87.630596,41.871011
4883, (South Loop),"24-hour doorman, All-inclusive Amenities, Open Floor Plans",https://chicago.craigslist.org/chc/apa/d/chicago-24-hour-doorman-all-inclusive/7078649183.html,1555,-87.630596,41.871011
4884, (South Loop),"Studio, Convenient to public transportation, 24-hour doorman",https://chicago.craigslist.org/chc/apa/d/chicago-studio-convenient-to-public/7078936144.html,1707,-87.630596,41.871011
4885, (South Loop),"1 Bed/1 Bath, Walk-in Closet, Large Living Room, Waived Admin Fee",https://chicago.craigslist.org/chc/apa/d/chicago-1-bed-1-bath-walk-in-closet/7079025724.html,1999,-87.630596,41.871011
4886, (South Loop),"Onsite dry cleaner, Contemporary lighting packages, Waived Admin",https://chicago.craigslist.org/chc/apa/d/chicago-onsite-dry-cleaner-contemporary/7079313540.html,1774,-87.630596,41.871011
4887, (South Loop),"Waived Admin Fee, In unit washers and dryers, Large walk-in closets",https://chicago.craigslist.org/chc/apa/d/chicago-waived-admin-fee-in-unit/7079581047.html,1553,-87.630596,41.871011
4888, (South Loop),"In-Unit Washer/Dryer, Floor-to-Ceiling Windows, Private Balconies",https://chicago.craigslist.org/chc/apa/d/chicago-in-unit-washer-dryer-floor-to/7079703542.html,1938,-87.630596,41.871011
4889, (South Loop),"Studio - Floor-to-Ceiling Windows, LEED Certified, Waived Admin Fee",https://chicago.craigslist.org/chc/apa/d/chicago-studio-floor-to-ceiling-windows/7081489653.html,1553,-87.630596,41.871011
4890, (South Loop),"Large walk-in closets, Programmable thermostats, Onsite dry cleaner",https://chicago.craigslist.org/chc/apa/d/chicago-large-walk-in-closets/7081553053.html,1938,-87.630596,41.871011
4891, (The Loop),"Furnished Spacious Loop 1BR w/ Pool, Gym, nr. the L & Riverwalk",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-spacious-loop-1br/7076920420.html,2790,-87.63405,41.886169
4892, (The Loop),"Furnished Urban Loop Studio w/ Pool, Gym, by Financial District",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-urban-loop-studio/7079551189.html,2290,-87.63405,41.886169
4893, (Chicago downtown),Fantastic view -1 bedroom 1 bath,https://chicago.craigslist.org/chc/apa/d/chicago-fantastic-view-1-bedroom-1-bath/7067577786.html,2200,-87.629861,41.885977
4894," (Printers Row, South Loop, Financial Dist)",Printers Row Convertible - Available MAY! 146,https://chicago.craigslist.org/chc/apa/d/chicago-printers-row-convertible/7084510576.html,1640,-87.627543,41.871794
4895, (Chicago - West Loop),"Best Deal in the West Loop! Jr. 1B/1B  -- HW Floors, New Appliances.",https://chicago.craigslist.org/chc/apa/d/chicago-best-deal-in-the-west-loop-jr/7067933420.html,1640,-87.642652,41.881832
4896, (Chicago - West Loop),"Large West Loop Studio -- Tons of Closet-space, Updated Kitchen",https://chicago.craigslist.org/chc/apa/d/chicago-large-west-loop-studio-tons-of/7069558113.html,1550,-87.642652,41.881832
4897, (West loop),West loop 1 bedroom apartment sublease for June & July!,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-1-bedroom-apartment/7079100539.html,1540,-87.642652,41.881832
4898," (Chicago, IL)","Beautiful studio in the Loop, avail. 3/1/2020",https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-studio-in-the-loop/7073703433.html,1400,-87.629796,41.886103
4899, (Chicago),"Gorgeous West Loop condo, 1 bed + Den, 2 bath",https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-west-loop-condo-1-bed/7069789718.html,2200,-87.643,41.8814
4900, (West Loop/Downtown/Fulton Market/Loop),"LUX FINISHES, W/D, HARDWOOD, BALCONY, ROOFTOP POOL, GYM, DOG RUN & SPA",https://chicago.craigslist.org/chc/apa/d/chicago-lux-finishes-d-hardwood-balcony/7070132953.html,1965,-87.643,41.8814
4901, (West Loop),West Loop Apartment Sublet,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-apartment-sublet/7071761140.html,2000,-87.643,41.8814
4902, (Chicago - Fulton River District),"Don't Miss Out! West Loop 1/1, W/D in Unit, Close to Transportation",https://chicago.craigslist.org/chc/apa/d/chicago-dont-miss-out-west-loop-1-1-d/7072371772.html,1882,-87.643,41.8814
4903, (Chicago - West Loop),"Gorgeous West Loop 1 Bedroom, W/D, Floor to Ceiling Windows, Gym",https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-west-loop-1-bedroom-d/7072375095.html,2406,-87.643,41.8814
4904, (Chicago - West Loop),"West Loop/Union Station. 1Bed. 24Hr.Door Staff, Spacious Unit",https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-union-station-1bed/7073041287.html,1523,-87.643,41.8814
